date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:55:24	25793/25793	---M--	200	added ('OK')	image/png	etag:%2264c1-5e713b0785bc9%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%207.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%207.png	(from https://www.puretelecom.ie/modem-zyxel)
16:55:25	28294/28294	---M--	200	added ('OK')	image/png	etag:%229879-5e713b0785bc9%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%208.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%208.png	(from https://www.puretelecom.ie/modem-zyxel)
16:55:26	67690/67690	---M--	200	added ('OK')	image/png	etag:%221086a-5e713b0784c29%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%2013.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%2013.png	(from https://www.puretelecom.ie/modem-zyxel)
16:55:26	28537/28537	---M--	200	added ('OK')	image/png	etag:%22cfeb-5e713b0785bc9%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%2014.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%2014.png	(from https://www.puretelecom.ie/modem-zyxel)
16:55:27	50175/50175	---M--	200	added ('OK')	image/png	etag:%22c3ff-5e713b0785bc9%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%2015.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%2015.png	(from https://www.puretelecom.ie/modem-zyxel)
16:55:28	12982/12982	---M--	200	added ('OK')	image/png	etag:%2248e3-5e713b0785bc9%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%2016.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%2016.png	(from https://www.puretelecom.ie/modem-zyxel)
16:55:29	45431/45431	---M--	200	added ('OK')	image/png	etag:%2210468-5e713b0785bc9%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%2019.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%2019.png	(from https://www.puretelecom.ie/modem-zyxel)
16:55:30	9268/9268	---M--	200	added ('OK')	image/jpeg	etag:%223c5c-5e713b0785bc9%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%208.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%208.jpg	(from https://www.puretelecom.ie/modem-zyxel)
16:55:31	19218/19218	---M--	200	added ('OK')	image/jpeg	etag:%228f3d-5e713b0785bc9%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%209.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%209.jpg	(from https://www.puretelecom.ie/modem-zyxel)
16:55:32	11243/11243	---M--	200	added ('OK')	image/png	etag:%227120-5e713b0784c29%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%2010.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%2010.png	(from https://www.puretelecom.ie/modem-zyxel)
16:55:32	17133/17133	---M--	200	added ('OK')	image/jpeg	etag:%2242ed-5e713b0784c29%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%2011.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%2011.jpg	(from https://www.puretelecom.ie/modem-zyxel)
16:55:33	12921/12921	---M--	200	added ('OK')	image/jpeg	etag:%2259f3-5e713b0784c29%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%2012.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/zyxel/Picture%2012.jpg	(from https://www.puretelecom.ie/modem-zyxel)
16:55:34	160674/160674	---M--	200	added ('OK')	image/png	etag:%222ab3d-5e713b0781d49%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/imap-info.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/imap-info.png	(from https://www.puretelecom.ie/modem-zyxel)
16:55:34	52325/52325	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2011:25:34%20GMT	https://www.puretelecom.ie/modem-f2000	D:/website/sunrise/www.puretelecom.ie/modem-f2000.html	(from https://www.puretelecom.ie/modem-huawei)
16:55:36	350478/350478	---M--	200	added ('OK')	image/png	etag:%225590e-61cbcecc56e7b%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/huawei/huawei-white-modem-setup.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/huawei/huawei-white-modem-setup.png	(from https://www.puretelecom.ie/modem-huawei)
16:55:37	309251/309251	---M--	200	added ('OK')	image/png	etag:%224b803-61cbcecc55edb%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/huawei/huawei-white-modem-setup-back.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/huawei/huawei-white-modem-setup-back.png	(from https://www.puretelecom.ie/modem-huawei)
16:55:38	341603/341603	---M--	200	added ('OK')	image/png	etag:%2253663-5e713b077fe09%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/image1.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/image1.png	(from https://www.puretelecom.ie/modem-fritzbox)
16:55:39	929128/929128	---M--	200	added ('OK')	image/png	etag:%22e2d68-5e713b0780da9%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/image2.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/image2.png	(from https://www.puretelecom.ie/modem-fritzbox)
16:55:40	280308/280308	---M--	200	added ('OK')	image/png	etag:%22446f4-5e713b0780da9%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/image3.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/image3.png	(from https://www.puretelecom.ie/modem-fritzbox)
16:55:41	282360/282360	---M--	200	added ('OK')	image/png	etag:%2244ef8-5e713b0780da9%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/image4.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/image4.png	(from https://www.puretelecom.ie/modem-fritzbox)
16:55:42	734237/734237	---M--	200	added ('OK')	image/png	etag:%22b341d-5e713b0780da9%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/image5.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/image5.png	(from https://www.puretelecom.ie/modem-fritzbox)
16:55:42	62214/62214	---M--	200	added ('OK')	image/png	etag:%22183f2-5e713b0780da9%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/image6.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/image6.png	(from https://www.puretelecom.ie/modem-fritzbox)
16:55:43	34249/34249	---M--	200	added ('OK')	image/png	etag:%2285c9-5e713b077dec9%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%201.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%201.png	(from https://www.puretelecom.ie/modem-fritzbox)
16:55:44	32071/32071	---M--	200	added ('OK')	image/png	etag:%227d47-5e713b077dec9%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%202.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%202.png	(from https://www.puretelecom.ie/modem-fritzbox)
16:55:45	49605/49605	---M--	200	added ('OK')	image/png	etag:%22c1c5-5e713b077ee69%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%203.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%203.png	(from https://www.puretelecom.ie/modem-fritzbox)
16:55:46	20062/20062	---M--	200	added ('OK')	image/png	etag:%224e5e-5e713b077ee69%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%204.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%204.png	(from https://www.puretelecom.ie/modem-fritzbox)
16:55:47	50802/50802	---M--	200	added ('OK')	image/png	etag:%22c672-5e713b077ee69%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%205.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%205.png	(from https://www.puretelecom.ie/modem-fritzbox)
16:55:48	15452/15452	---M--	200	added ('OK')	image/jpeg	etag:%223c5c-5e713b077bf8a%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/Picture%204.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/Picture%204.jpg	(from https://www.puretelecom.ie/modem-fritzbox)
16:55:48	36669/36669	---M--	200	added ('OK')	image/jpeg	etag:%228f3d-5e713b077bf8a%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/Picture%205.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/Picture%205.jpg	(from https://www.puretelecom.ie/modem-fritzbox)
16:55:49	15452/15452	---M--	200	added ('OK')	image/jpeg	etag:%223c5c-5e713b077ee69%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%206.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%206.jpg	(from https://www.puretelecom.ie/modem-fritzbox)
16:55:50	36669/36669	---M--	200	added ('OK')	image/jpeg	etag:%228f3d-5e713b077ee69%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%207.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%207.jpg	(from https://www.puretelecom.ie/modem-fritzbox)
16:55:51	27855/27855	---M--	200	added ('OK')	image/png	etag:%226ccf-5e713b077ee69%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%208.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%208.png	(from https://www.puretelecom.ie/modem-fritzbox)
16:55:52	8810/8810	---M--	200	added ('OK')	image/png	etag:%2230bc-5e713b077ee69%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%209.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%209.png	(from https://www.puretelecom.ie/modem-fritzbox)
16:55:53	30970/30970	---M--	200	added ('OK')	image/png	etag:%2278fa-5e713b077dec9%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%2010.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/fritzbox/Picture%2010.png	(from https://www.puretelecom.ie/modem-fritzbox)
16:55:53	7686/7686	---M-Z	200	added ('OK')	text/css	etag:%221e06-5e713b074f0ca-gzip%22	https://www.puretelecom.ie/catalog/view/javascript/jquery/magnific/magnific-popup.css	D:/website/sunrise/www.puretelecom.ie/catalog/view/javascript/jquery/magnific/magnific-popup.css	(from https://www.puretelecom.ie/blog/working-with-it-partners-to-provide-the-best-broadband-for-business)
16:55:54	7785/7785	---M-Z	200	added ('OK')	text/css	etag:%221e69-5e713b074836a-gzip%22	https://www.puretelecom.ie/catalog/view/javascript/jquery/datetimepicker/bootstrap-datetimepicker.min.css	D:/website/sunrise/www.puretelecom.ie/catalog/view/javascript/jquery/datetimepicker/bootstrap-datetimepicker.min.css	(from https://www.puretelecom.ie/blog/working-with-it-partners-to-provide-the-best-broadband-for-business)
16:55:55	20892/20892	---M-Z	200	added ('OK')	application/javascript	etag:%22519c-5e713b074f0ca-gzip%22	https://www.puretelecom.ie/catalog/view/javascript/jquery/magnific/jquery.magnific-popup.min.js	D:/website/sunrise/www.puretelecom.ie/catalog/view/javascript/jquery/magnific/jquery.magnific-popup.min.js	(from https://www.puretelecom.ie/blog/working-with-it-partners-to-provide-the-best-broadband-for-business)
16:55:56	51599/51599	---M-Z	200	added ('OK')	application/javascript	etag:%22c98f-5e713b074b24a-gzip%22	https://www.puretelecom.ie/catalog/view/javascript/jquery/datetimepicker/moment/moment.min.js	D:/website/sunrise/www.puretelecom.ie/catalog/view/javascript/jquery/datetimepicker/moment/moment.min.js	(from https://www.puretelecom.ie/blog/working-with-it-partners-to-provide-the-best-broadband-for-business)
16:55:57	313541/313541	---MCZ	200	added ('OK')	application/javascript	etag:%224c8c5-5e713b074a2aa-gzip%22	https://www.puretelecom.ie/catalog/view/javascript/jquery/datetimepicker/moment/moment-with-locales.min.js	D:/website/sunrise/www.puretelecom.ie/catalog/view/javascript/jquery/datetimepicker/moment/moment-with-locales.min.js	(from https://www.puretelecom.ie/blog/working-with-it-partners-to-provide-the-best-broadband-for-business)
16:55:58	38399/38399	---M-Z	200	added ('OK')	application/javascript	etag:%2295ff-5e713b074836a-gzip%22	https://www.puretelecom.ie/catalog/view/javascript/jquery/datetimepicker/bootstrap-datetimepicker.min.js	D:/website/sunrise/www.puretelecom.ie/catalog/view/javascript/jquery/datetimepicker/bootstrap-datetimepicker.min.js	(from https://www.puretelecom.ie/blog/working-with-it-partners-to-provide-the-best-broadband-for-business)
16:55:59	20848/20848	---M--	200	added ('OK')	text/html	etag:%225170-628ffd8fbd1c1%22	https://www.puretelecom.ie/image/catalog/blog/working-it/working-with-it-partners-to-provide-the-best-broadband-for-business.webp	D:/website/sunrise/www.puretelecom.ie/image/catalog/blog/working-it/working-with-it-partners-to-provide-the-best-broadband-for-business.html	(from https://www.puretelecom.ie/blog/working-with-it-partners-to-provide-the-best-broadband-for-business)
16:56:00	48936/48936	---M--	200	added ('OK')	text/html	etag:%22bf28-628ffd8fbd1c1%22	https://www.puretelecom.ie/image/catalog/blog/working-it/working-with-it-partners-to-provide-the-best-broadband-for-business-4.webp	D:/website/sunrise/www.puretelecom.ie/image/catalog/blog/working-it/working-with-it-partners-to-provide-the-best-broadband-for-business-4.html	(from https://www.puretelecom.ie/blog/working-with-it-partners-to-provide-the-best-broadband-for-business)
16:56:01	32990/32990	---M--	200	added ('OK')	text/html	etag:%2280de-628ffd8fbd1c1%22	https://www.puretelecom.ie/image/catalog/blog/working-it/working-with-it-partners-to-provide-the-best-broadband-for-business-3.webp	D:/website/sunrise/www.puretelecom.ie/image/catalog/blog/working-it/working-with-it-partners-to-provide-the-best-broadband-for-business-3.html	(from https://www.puretelecom.ie/blog/working-with-it-partners-to-provide-the-best-broadband-for-business)
16:56:04	149078/149078	---M--	200	added ('OK')	image/jpeg	etag:%222b522-5e713b076f46a%22	https://www.puretelecom.ie/image/catalog/Banners/Blog/Kerri-Nicole-Blanc-Broadband-is-the-new-battery-2-1015x1024.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/Banners/Blog/Kerri-Nicole-Blanc-Broadband-is-the-new-battery-2-1015x1024.jpg	(from https://www.puretelecom.ie/blog/pure-telecom-survey-reveals-broadband-is-the-new-battery-and-half-of-us-couldnt-survive-christmas-without-internet)
16:56:05	58159/58159	---M--	200	added ('OK')	image/jpeg	etag:%22f14e-5e713b076f46a%22	https://www.puretelecom.ie/image/catalog/Banners/Blog/Paul-Connell-CEO-Pure-Telecom-1024x686.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/Banners/Blog/Paul-Connell-CEO-Pure-Telecom-1024x686.jpg	(from https://www.puretelecom.ie/blog/pure-telecom-survey-less-than-a-third-of-irish-people-trust-social-media-to-protect-their-personal-data)
16:56:06	60699/60699	---M--	200	added ('OK')	image/jpeg	etag:%22f751-5e713b077040a%22	https://www.puretelecom.ie/image/catalog/Banners/Blog/action-blur-electronics-247932-1024x683.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/Banners/Blog/action-blur-electronics-247932-1024x683.jpg	(from https://www.puretelecom.ie/blog/five-smart-gadgets-we-would-love-to-have)
16:56:07	78348/78348	---M--	200	added ('OK')	image/jpeg	etag:%221538c-5e713b077040a%22	https://www.puretelecom.ie/image/catalog/Banners/Blog/Paul-Connell-Director-Pure-Telecom-2-1024x675.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/Banners/Blog/Paul-Connell-Director-Pure-Telecom-2-1024x675.jpg	(from https://www.puretelecom.ie/blog/more-than-one-third-would-ditch-tv-licence-as-online-viewing-increases)
16:56:08	16522/16522	---M--	200	added ('OK')	image/jpeg	etag:%226099-5e713b077040a%22	https://www.puretelecom.ie/image/catalog/Banners/Blog/pur-cust-srv-258x300.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/Banners/Blog/pur-cust-srv-258x300.jpg	(from https://www.puretelecom.ie/blog/pure-telecom-customer-service-in-telecoms)
16:56:08	111442/111442	---M--	200	added ('OK')	image/jpeg	etag:%222c22e-5e713b077040a%22	https://www.puretelecom.ie/image/catalog/Banners/Blog/Paul-Connell-Director-Pure-Telecom-1-1024x781.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/Banners/Blog/Paul-Connell-Director-Pure-Telecom-1-1024x781.jpg	(from https://www.puretelecom.ie/blog/pure-telecom-survey-reveals-broadband-is-the-new-battery-and-half-of-us-couldnt-survive-christmas-without-internet)
16:56:09	120466/120466	---M--	200	added ('OK')	image/jpeg	etag:%222eee9-5e713b077040a%22	https://www.puretelecom.ie/image/catalog/Banners/Blog/Pure-Telecom_2-1024x747.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/Banners/Blog/Pure-Telecom_2-1024x747.jpg	(from https://www.puretelecom.ie/blog/pure-telecom-caps-off-great-year-with-new-customers)
16:56:13	73613/73613	---M--	200	added ('OK')	image/jpeg	etag:%2213ab6-5e713b077040a%22	https://www.puretelecom.ie/image/catalog/Banners/Blog/howswitch-1024x683.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/Banners/Blog/howswitch-1024x683.jpg	(from https://www.puretelecom.ie/blog/five-reasons-why-pure-telecom-is-unique)
16:56:16	128151/128151	---M--	200	added ('OK')	image/jpeg	etag:%2230502-5e713b077040a%22	https://www.puretelecom.ie/image/catalog/Banners/Blog/Pure-Telecom-Blackrock-Clinic_2-1024x736.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/Banners/Blog/Pure-Telecom-Blackrock-Clinic_2-1024x736.jpg	(from https://www.puretelecom.ie/blog/blackrock-clinic-treated-right-by-pure-telecom-with-seven-thousand-in-savings)
16:56:16	65508/65508	---M--	200	added ('OK')	image/jpeg	etag:%22ffe4-5e713b07713aa%22	https://www.puretelecom.ie/image/catalog/Banners/Blog/puretelecom-bt-ireland.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/Banners/Blog/puretelecom-bt-ireland.jpg	(from https://www.puretelecom.ie/blog/pure-telecom-and-bt-ireland-sign-multi-million-telecoms-deal)
16:56:16	39391/39391	---M--	200	added ('OK')	image/jpeg	etag:%229d10-5e713b07713aa%22	https://www.puretelecom.ie/image/catalog/Banners/Blog/woman-apple-hotel-800x528.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/Banners/Blog/woman-apple-hotel-800x528.jpg	(from https://www.puretelecom.ie/blog/what-makes-the-best-broadband-provider)
16:56:18	63039/63039	---M--	200	added ('OK')	image/jpeg	etag:%2210ef7-5e713b077040a%22	https://www.puretelecom.ie/image/catalog/Banners/Blog/pexels-photo-265685-1024x676.jpeg	D:/website/sunrise/www.puretelecom.ie/image/catalog/Banners/Blog/pexels-photo-265685-1024x676.jpg	(from https://www.puretelecom.ie/blog/the-best-streaming-services-available-in-ireland)
16:56:19	11784/11784	---M--	200	added ('OK')	image/png	etag:%222e08-5e713b076f46a%22	https://www.puretelecom.ie/image/cache/placeholder-200x200.png	D:/website/sunrise/www.puretelecom.ie/image/cache/placeholder-200x200.png	(from https://www.puretelecom.ie/blog/four-simple-ways-to-boost-your-broadband-speed)
16:56:20	10724/10724	---M--	200	added ('OK')	image/jpeg	etag:%2229e4-5e713b076488a%22	https://www.puretelecom.ie/image/cache/catalog/Banners/Blog/business-computer-device-200x200.jpg	D:/website/sunrise/www.puretelecom.ie/image/cache/catalog/Banners/Blog/business-computer-device-200x200.jpg	(from https://www.puretelecom.ie/blog/four-simple-ways-to-boost-your-broadband-speed)
16:56:21	41349/41349	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2011:26:20%20GMT	https://www.puretelecom.ie/blog/four-ways-to-get-cheap-broadband	D:/website/sunrise/www.puretelecom.ie/blog/four-ways-to-get-cheap-broadband.html	(from https://www.puretelecom.ie/blog/four-simple-ways-to-boost-your-broadband-speed)
16:56:22	38266/38266	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2011:26:21%20GMT	https://www.puretelecom.ie/careers/career-form-customer-care-advisor	D:/website/sunrise/www.puretelecom.ie/careers/career-form-customer-care-advisor.html	(from https://www.puretelecom.ie/careers/customer-care-advisor)
16:56:23	38371/38371	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2011:26:22%20GMT	https://www.puretelecom.ie/careers/career-form-sales-representative	D:/website/sunrise/www.puretelecom.ie/careers/career-form-sales-representative.html	(from https://www.puretelecom.ie/careers/sales-representative)
16:56:23	38339/38339	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Mar%202025%2011:26:23%20GMT	https://www.puretelecom.ie/careers/career-form-technical	D:/website/sunrise/www.puretelecom.ie/careers/career-form-technical.html	(from https://www.puretelecom.ie/careers/technical)
16:56:26	543185/543185	---M--	200	added ('OK')	image/png	etag:%22849d1-5e713b077dec9%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/image1.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/image1.png	(from https://www.puretelecom.ie/modem-f2000)
16:56:27	541020/541020	---M--	200	added ('OK')	image/png	etag:%228415c-5e713b077dec9%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/image3.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/image3.png	(from https://www.puretelecom.ie/modem-f2000)
16:56:28	389507/389507	---M--	200	added ('OK')	image/png	etag:%2283d06-5e713b077dec9%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/imag4.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/imag4.png	(from https://www.puretelecom.ie/modem-f2000)
16:56:28	921032/921032	---M--	200	added ('OK')	image/png	etag:%22e0dc8-5e713b077cf2a%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/imag2.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/imag2.png	(from https://www.puretelecom.ie/modem-f2000)
16:56:28	60694/60694	---M--	200	added ('OK')	image/png	etag:%22ed16-5e713b077bf8a%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/Picture%201.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/Picture%201.png	(from https://www.puretelecom.ie/modem-f2000)
16:56:29	25607/25607	---M--	200	added ('OK')	image/png	etag:%227fe2-5e713b077bf8a%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/Picture%202.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/Picture%202.png	(from https://www.puretelecom.ie/modem-f2000)
16:56:30	39234/39234	---M--	200	added ('OK')	image/png	etag:%22bbad-5e713b077bf8a%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/Picture%203.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/Picture%203.png	(from https://www.puretelecom.ie/modem-f2000)
16:56:30	19350/19350	---M--	200	added ('OK')	image/png	etag:%22689a-5e713b077cf2a%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/Picture%208.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/Picture%208.png	(from https://www.puretelecom.ie/modem-f2000)
16:56:32	57035/57035	---M--	200	added ('OK')	image/png	etag:%22decb-5e713b077cf2a%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/Picture%209.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/Picture%209.png	(from https://www.puretelecom.ie/modem-f2000)
16:56:33	37942/37942	---M--	200	added ('OK')	image/png	etag:%22e309-5e713b077cf2a%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/Picture%206.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/Picture%206.png	(from https://www.puretelecom.ie/modem-f2000)
16:56:34	72175/72175	---M--	200	added ('OK')	image/png	etag:%22119ef-5e713b077cf2a%22	https://www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/Picture%207.png	D:/website/sunrise/www.puretelecom.ie/image/catalog/content/troubleshooting/f2000/Picture%207.png	(from https://www.puretelecom.ie/modem-f2000)
16:56:36	43712/43712	---M--	200	added ('OK')	image/jpeg	etag:%22aac0-5e713b077040a%22	https://www.puretelecom.ie/image/catalog/Banners/Blog/business-computer-device.jpg	D:/website/sunrise/www.puretelecom.ie/image/catalog/Banners/Blog/business-computer-device.jpg	(from https://www.puretelecom.ie/blog/four-ways-to-get-cheap-broadband)
